Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
534630,193960,-0.056321,51.628304,1,3,2,1,09-01-14,5,20:50,32,E09000010,3,1010,6,30,8,4,6,0,0,5,4,2,2,0,0,1,2,E01001485
450482,337858,-1.250347,52.935733,31,3,3,3,08-02-14,7,23:03,342,E10000024,3,52,3,30,1,2,3,6007,0,0,4,2,2,0,0,1,1,E01028090
408560,286080,-1.87542,52.472558,20,3,2,1,25-03-14,3,8:20,300,E08000025,3,4540,3,40,1,4,3,45,0,0,1,2,2,0,0,1,2,E01009364
458950,305102,-1.130261,52.64044,33,3,1,1,27-11-14,5,11:09,364,E06000016,6,2823,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01032867
177585,39303,-5.118783,50.211768,50,3,2,1,12-04-14,7,15:30,596,E06000052,5,179,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01018830
409830,286540,-1.85671,52.476673,20,3,2,1,13-12-14,7,16:25,300,E08000025,4,4128,6,30,6,2,4,4145,0,0,1,1,2,0,0,1,2,E01009198
375047,164648,-2.359951,51.380277,52,3,1,1,28-11-14,6,15:15,611,E06000022,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01014370
391986,797399,-2.133774,57.067623,92,2,2,2,01-03-14,7,17:40,911,S12000034,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,2,1,
331066,148302,-2.988676,51.229672,52,3,2,1,27-06-14,6,16:18,607,E10000027,4,3139,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01029133
498747,179574,-0.578582,51.506428,43,3,1,1,09-06-14,2,9:45,473,E06000039,3,4,3,30,3,4,6,7302,0,0,1,1,1,0,0,1,1,E01016456
518250,175430,-0.299076,51.465442,1,3,1,1,07-08-14,5,16:25,24,E09000027,3,307,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01003860
569980,169580,0.442208,51.399728,46,3,1,1,07-11-14,6,7:42,535,E10000016,1,2,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01024301
348815,384251,-2.770448,53.352644,7,3,2,1,19-05-14,2,17:25,124,E06000006,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012391
490164,337629,-0.660131,52.928485,32,3,1,2,17-03-14,2,16:30,355,E10000019,4,1174,6,30,3,4,6,0,1,0,1,1,1,0,0,1,1,E01026324
280050,656359,-3.914368,55.785654,97,3,2,1,24-01-14,6,14:40,932,S12000044,6,0,1,30,1,4,6,0,0,0,1,8,2,0,0,1,2,
529700,175440,-0.134328,51.463026,1,3,2,1,20-04-14,1,4:34,9,E09000022,3,3,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003035
500836,167477,-0.551937,51.397321,45,3,1,1,07-10-14,3,4:45,514,E10000030,1,3,3,70,0,-1,-1,0,0,0,6,5,2,0,0,2,1,E01030690
654808,293018,1.750765,52.475517,37,3,1,1,29-12-14,2,18:23,416,E10000029,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01030249
502835,178182,-0.520105,51.493187,43,3,4,3,26-01-14,1,16:28,473,E06000039,1,4,3,70,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01016481
299298,665491,-3.610962,55.872069,95,3,2,1,24-04-14,5,8:50,940,S12000040,3,705,6,60,3,4,6,0,0,0,1,1,1,0,0,1,1,
371678,182260,-2.409775,51.538476,52,3,2,2,21-10-14,3,15:14,612,E06000025,6,0,1,30,1,4,6,0,0,0,1,4,1,0,0,1,2,E01015017
170210,41398,-5.22325,50.227761,50,3,2,1,09-10-14,5,14:35,596,E06000052,4,3300,6,30,0,-1,-1,0,0,0,1,2,1,0,0,1,1,E01018914
410907,550751,-1.831646,54.851463,11,3,2,1,18-08-14,2,19:30,169,E06000047,5,100,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01020640
523000,164333,-0.234576,51.364696,45,2,1,1,03-02-14,2,20:10,38,E10000030,3,24,6,40,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01030398
477093,244452,-0.876109,52.093013,34,3,2,1,18-08-14,2,13:25,385,E10000021,3,508,6,60,3,4,5,49,0,0,1,1,1,0,0,2,1,E01027284
323820,544550,-3.186259,54.790056,3,3,4,1,21-10-14,3,7:07,60,E10000006,3,595,6,60,0,-1,-1,0,0,0,1,4,2,0,0,2,1,E01019083
431502,435096,-1.523067,53.811201,13,3,2,1,20-05-14,3,17:55,204,E08000035,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01011673
421533,567536,-1.664896,55.001956,10,3,2,1,06-11-14,5,10:19,147,E08000021,3,191,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01008377
435487,528853,-1.45149,54.653547,11,3,2,1,24-04-14,5,8:47,169,E06000047,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01020830
368560,290460,-2.464704,52.511088,22,3,2,2,01-06-14,1,12:35,286,E06000051,4,4364,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,E01028846
529410,191810,-0.132487,51.610206,1,3,1,1,16-04-14,4,14:30,31,E09000014,3,109,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,E01001973
407930,425455,-1.881296,53.725435,13,3,2,2,17-05-14,7,11:35,202,E08000033,6,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01010964
536230,192230,-0.033891,51.612373,1,3,1,1,05-03-14,4,8:50,13,E09000031,3,406,3,50,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01004453
355508,176596,-2.642194,51.486505,52,3,2,1,27-12-14,7,9:48,601,E06000023,4,4054,6,20,6,4,6,0,0,1,1,1,2,0,0,1,2,E01014711
428714,520602,-1.557269,54.579828,11,3,2,2,17-02-14,2,16:40,161,E06000005,3,167,6,60,3,4,6,0,0,8,4,1,2,0,0,2,1,E01012366
419771,254686,-1.712212,52.190029,23,3,1,1,11-01-14,7,15:50,293,E10000031,6,0,6,30,3,4,5,77,0,0,1,1,1,0,0,1,2,E01031234
554690,191180,0.232052,51.598173,1,3,2,2,06-09-14,7,18:05,15,E09000016,3,12,3,50,6,2,5,0,0,5,1,1,1,0,0,1,1,E01002299
450874,360534,-1.240944,53.13952,31,3,2,1,26-12-14,6,18:58,340,E10000024,4,6014,6,30,0,-1,-1,0,0,0,6,3,3,0,0,2,1,E01027985
285315,191393,-3.657645,51.609608,62,3,2,1,12-07-14,7,20:01,740,W06000013,3,4063,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,W01001014
341264,433208,-2.893101,53.791854,4,2,2,1,23-11-14,1,15:13,74,E10000017,3,585,6,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01025012
403200,280240,-1.954384,52.420112,20,2,2,1,10-03-14,2,14:00,300,E08000025,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01008954
501260,203570,-0.535459,51.721673,41,2,2,1,14-05-14,4,18:20,431,E10000015,6,123,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01023376
481015,390688,-0.78278,53.406788,32,3,1,1,01-04-14,3,15:22,356,E10000019,6,112,6,30,3,4,6,218,0,0,1,1,1,0,0,1,1,E01026378
489441,296652,-0.682043,52.560332,33,3,2,1,20-11-14,5,15:35,368,E06000017,4,672,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013794
343407,431649,-2.860287,53.778081,4,3,1,1,12-02-14,4,19:00,74,E10000017,3,583,3,50,0,-1,-1,0,0,0,1,5,2,0,2,2,1,E01025010
264603,192977,-3.957198,51.619239,62,3,2,2,15-05-14,5,10:31,745,W06000011,3,4118,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,W01000871
352091,430745,-2.728379,53.770829,4,3,1,1,19-08-14,3,14:12,79,E10000017,3,5085,6,30,6,2,4,5411,0,5,1,1,1,0,0,1,1,E01025311
421286,165831,-1.695478,51.391071,54,3,2,2,09-05-14,6,20:50,635,E06000054,3,346,6,50,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01031866
409676,423196,-1.854903,53.705102,13,3,2,1,07-10-14,3,16:40,202,E08000033,6,0,6,30,0,-1,-1,0,0,5,1,2,2,0,0,1,1,E01010972
439125,113704,-1.444757,50.921412,44,3,1,1,18-02-14,3,22:48,500,E06000045,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01017212
601450,160530,0.888926,51.308161,46,3,2,1,05-07-14,7,10:25,540,E10000016,3,251,6,30,3,4,3,2,0,0,1,1,1,1,2,1,2,E01024626
476595,260448,-0.879771,52.236868,34,3,2,1,17-12-14,4,8:25,384,E10000021,3,4501,6,30,6,4,6,8007,0,0,1,2,2,0,0,1,1,E01027224
406870,294020,-1.900139,52.543963,20,3,1,1,22-01-14,4,18:00,300,E08000025,6,0,6,30,3,4,6,0,0,0,7,1,1,0,0,1,2,E01009228
578880,162550,0.566484,51.333844,46,3,2,1,09-08-14,7,17:45,536,E10000016,5,97,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01024335
350720,239550,-2.720098,52.052097,22,3,3,2,05-06-14,5,19:08,285,E06000019,3,49,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01014075
442216,391971,-1.366196,53.422842,14,3,2,2,13-11-14,5,14:14,213,E08000018,3,6178,1,40,1,4,6,0,0,0,1,1,2,0,0,1,1,E01007676
512370,272030,-0.35222,52.33482,35,3,1,1,19-02-14,4,19:03,393,E10000003,5,164,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01018125
361513,397745,-2.581344,53.47501,6,3,2,3,21-03-14,6,22:28,114,E08000010,4,5207,6,30,6,2,5,0,0,5,4,2,2,0,0,1,1,E01006348
581491,216233,0.631642,51.815206,42,3,2,1,23-01-14,5,9:00,451,E10000012,4,1018,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01021418
456180,447144,-1.146118,53.917401,12,1,2,4,28-08-14,5,17:33,189,E06000014,6,6710,6,30,6,4,5,291,0,0,1,1,1,0,0,2,1,E01013423
417851,401156,-1.73232,53.506785,14,3,2,2,12-06-14,5,18:45,210,E08000016,3,628,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01007426
325180,674170,-3.199846,55.95475,95,3,4,2,05-07-14,7,14:56,923,S12000036,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
530180,200560,-0.118119,51.688662,1,3,2,2,10-06-14,3,14:15,32,E09000010,1,25,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01001412
343193,367407,-2.851885,53.200676,7,3,2,2,23-11-14,1,16:30,130,E06000050,3,41,3,60,3,4,6,0,0,0,4,1,1,0,0,1,1,E01018384
499221,173494,-0.573461,51.451693,43,3,1,1,22-10-14,4,14:24,474,E06000040,3,308,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01016589
523440,184610,-0.221188,51.546838,1,3,2,1,07-01-14,3,14:22,28,E09000005,3,4003,6,30,6,2,3,4003,0,5,1,1,1,0,0,1,2,E01000642
502597,155631,-0.530044,51.290523,45,3,2,2,28-07-14,2,7:15,511,E10000030,3,247,6,30,3,4,6,0,0,0,1,2,2,0,0,2,1,E01030477
462791,153420,-1.101196,51.276419,44,3,1,1,05-12-14,6,18:00,490,E10000014,6,0,1,30,1,2,6,0,0,0,4,1,1,0,0,2,1,E01022526
462041,150405,-1.11247,51.249393,44,3,2,1,16-09-14,3,10:13,490,E10000014,3,30,6,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01022548
407820,268200,-1.886727,52.311823,22,3,2,1,18-12-14,5,17:25,274,E10000034,3,4023,3,60,1,4,3,4023,0,0,4,1,2,0,0,1,2,E01032241
437150,375220,-1.444388,53.272658,30,3,1,1,10-08-14,1,10:20,322,E10000007,3,61,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01019573
519460,169590,-0.283635,51.4127,1,3,2,1,12-09-14,6,14:00,23,E09000021,3,238,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01002954
616030,166110,1.101178,51.352919,46,2,1,1,07-03-14,6,10:22,531,E10000016,3,299,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024065
399056,197878,-2.015068,51.67962,53,2,1,1,06-02-14,5,20:18,621,E10000013,3,429,6,40,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01022221
417828,434999,-1.730735,53.810975,13,3,2,2,29-11-14,7,20:55,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01010601
428816,430385,-1.564297,53.769014,13,2,2,1,16-11-14,1,20:45,204,E08000035,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01011315
425238,421563,-1.619297,53.689907,13,3,2,1,18-05-14,1,11:50,203,E08000034,3,638,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01011123
398746,373500,-2.020264,53.258489,7,3,2,1,29-11-14,7,11:15,129,E06000049,3,537,6,50,0,-1,-1,0,0,0,1,7,2,0,0,2,1,E01018670
562146,99740,0.29836,50.774511,47,3,2,2,15-08-14,6,17:00,551,E10000011,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,E01020910
309316,724725,-3.471099,56.406084,93,3,2,1,04-02-14,3,19:00,934,S12000024,6,0,6,30,0,-1,-1,0,0,0,6,1,1,0,0,1,1,
508281,428677,-0.359622,53.743228,16,3,2,1,04-06-14,4,10:53,228,E06000010,3,1105,6,30,6,2,6,0,0,0,1,2,2,0,0,1,1,E01012855
464750,100827,-1.082503,50.803326,44,3,2,1,22-12-14,2,16:53,498,E06000044,3,2030,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,2,E01017039
396860,291870,-2.047723,52.524667,20,3,1,2,23-02-14,1,1:06,305,E08000028,3,461,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01009980
297790,519430,-3.582123,54.559762,3,3,2,2,12-07-14,7,19:17,63,E10000006,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,E01019260
504730,174930,-0.493782,51.463609,1,3,2,1,24-04-14,5,6:48,26,E09000017,3,3044,1,30,1,4,3,3113,0,0,1,1,2,0,0,2,1,E01002444
533420,182660,-0.078081,51.527045,1,3,1,5,14-11-14,6,7:08,4,E09000012,3,10,6,30,6,2,3,5201,0,5,4,2,2,0,0,1,1,E01033706
347730,305640,-2.774006,52.645941,22,3,2,1,03-11-14,2,7:30,286,E06000051,3,49,6,60,3,4,6,0,0,0,1,1,2,0,0,2,1,E01028950
400070,284610,-2.000409,52.459408,20,3,2,3,04-02-14,3,9:54,300,E08000025,6,0,3,30,8,2,6,0,0,5,1,9,2,0,0,1,2,E01009253
361604,391984,-2.579268,53.423236,7,3,2,3,02-09-14,3,16:31,128,E06000007,1,62,3,70,0,-1,-1,0,0,0,1,1,1,0,7,2,1,E01012539
492471,177308,-0.669578,51.487119,43,3,1,1,12-08-14,3,21:41,474,E06000040,3,308,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01016540
269622,197430,-3.886402,51.660442,62,3,2,1,15-02-14,7,17:33,745,W06000011,6,0,6,30,0,-1,-1,0,0,0,7,1,1,0,0,1,1,W01000798
394485,321451,-2.083233,52.790577,21,3,2,1,23-10-14,5,22:40,255,E10000028,3,513,1,30,2,4,5,252,0,0,7,1,1,0,0,1,2,E01029684
634946,322738,1.479997,52.751113,36,3,2,1,23-05-14,6,19:00,405,E10000020,5,809,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01026769
497853,371420,-0.535513,53.230797,32,3,2,1,09-01-14,5,10:46,352,E10000019,4,1308,6,30,8,4,-1,-1,0,4,1,1,2,0,0,1,1,E01026122
331567,378009,-3.028184,53.29459,7,2,2,1,23-06-14,2,20:10,130,E06000050,4,5133,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01018571
510202,317590,-0.368917,52.744682,32,3,3,1,08-01-14,4,15:05,355,E10000019,3,15,6,60,6,4,5,475,0,0,1,1,1,0,0,2,1,E01026360
436531,456016,-1.444205,53.998893,12,3,2,1,09-06-14,2,14:05,182,E10000023,4,6164,1,30,1,4,6,1104,0,0,1,2,2,0,0,1,1,E01027671
577927,220880,0.582381,51.85809,42,2,1,1,21-09-14,1,19:15,451,E10000012,6,0,6,30,3,4,6,0,0,0,5,1,1,0,0,1,1,E01021380
288739,693065,-3.791043,56.117374,96,3,1,1,31-12-14,4,23:50,915,S12000005,3,907,1,30,1,4,3,907,0,0,4,1,2,0,0,1,1,
446504,523729,-1.281559,54.606608,17,3,1,1,22-03-14,7,13:15,245,E06000004,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012215
411301,306115,-1.834391,52.652623,21,3,1,1,08-03-14,7,4:15,252,E10000028,3,5127,6,50,0,-1,-1,0,0,0,5,1,1,0,0,2,2,E01029521
516558,428862,-0.234111,53.743107,16,3,2,3,27-05-14,3,17:10,231,E06000011,3,1033,1,40,1,4,6,0,0,0,1,2,2,0,0,1,2,E01013096
497139,149875,-0.609855,51.239737,45,3,2,1,03-03-14,2,20:35,511,E10000030,6,4001,6,30,8,4,-1,-1,0,0,4,1,1,0,0,1,2,E01030470
598270,159820,0.842967,51.302901,46,3,1,1,08-02-14,7,8:36,540,E10000016,1,2,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01024565
517105,151731,-0.323349,51.252673,45,2,2,1,24-07-14,5,13:45,512,E10000030,3,24,3,50,3,4,6,0,0,0,1,1,1,0,0,2,1,E01030556
514190,169790,-0.359316,51.415582,1,3,2,2,27-04-14,1,21:05,24,E09000027,3,311,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003823
326175,961110,-3.26953,58.531914,91,3,1,3,13-10-14,2,17:28,927,S12000017,4,876,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,
364513,401238,-2.536542,53.506617,6,3,2,1,21-06-14,7,18:45,114,E08000010,3,578,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01006323
430865,209453,-1.553987,51.782849,43,2,1,1,13-09-14,7,23:30,485,E10000025,4,4477,6,50,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01028766
329703,843912,-3.173985,57.480058,92,2,1,1,20-12-14,7,3:30,930,S12000020,3,941,6,60,3,4,6,0,0,0,6,3,4,5,0,2,1,
532700,181110,-0.089038,51.513285,48,3,2,2,26-09-14,6,2:40,570,E09000001,5,0,6,30,7,2,5,0,0,5,4,1,1,0,0,1,1,E01032739
513690,172770,-0.365547,51.442467,1,3,3,1,09-06-14,2,9:50,24,E09000027,3,316,1,30,1,2,4,358,0,5,1,1,1,0,0,1,1,E01003845
250823,64432,-4.103126,50.460629,50,3,2,1,21-08-14,5,18:45,589,E10000008,3,386,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01020316
551188,384422,0.269124,53.33509,32,3,1,1,07-05-14,4,8:35,351,E10000019,3,52,6,30,0,-1,-1,0,0,8,1,1,1,0,0,1,2,E01026109
530170,180640,-0.12565,51.50965,1,3,2,1,22-10-14,4,13:00,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004734
518160,169110,-0.302479,51.408658,1,3,2,4,31-12-14,4,14:15,23,E09000021,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01002968
271560,658670,-4.050752,55.804224,97,3,2,1,08-02-14,7,13:15,932,S12000044,3,725,3,60,1,2,3,725,0,0,1,9,1,0,0,2,2,
214790,218380,-4.689517,51.833204,63,2,2,1,07-11-14,6,15:22,752,W06000009,6,0,6,60,0,-1,-1,0,0,0,1,1,2,6,0,2,1,W01000577
329750,393140,-3.058806,53.430339,5,2,2,1,31-07-14,5,19:55,95,E08000015,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01007307
281988,179931,-3.701819,51.505904,62,3,2,1,09-12-14,3,7:50,740,W06000013,3,4229,6,60,1,4,6,0,0,0,1,1,1,0,0,2,1,W01001032
528688,409801,-0.058183,53.569029,16,3,2,1,06-12-14,7,11:45,233,E06000012,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013203
433400,336930,-1.504588,52.928723,30,3,2,1,11-01-14,7,19:15,323,E06000015,3,38,3,40,1,4,3,38,0,0,4,1,1,0,0,1,2,E01013547
437630,277200,-1.448465,52.391504,20,3,2,1,19-11-14,4,16:38,302,E08000026,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01009538
349270,485520,-2.780335,54.262824,3,3,2,2,08-04-14,3,8:24,65,E10000006,3,6,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01019377
348031,173528,-2.749419,51.458282,52,3,1,2,14-10-14,3,13:06,605,E06000024,6,0,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01014852
245416,54816,-4.175284,50.372811,50,3,2,1,10-03-14,2,14:50,583,E06000026,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01015046
386330,252540,-2.201315,52.170915,22,3,2,1,30-12-14,3,11:20,276,E10000034,6,0,6,30,3,4,6,0,0,1,1,1,2,0,0,1,1,E01032324
506465,426657,-0.38784,53.725453,16,3,1,1,16-10-14,5,7:27,228,E06000010,3,63,3,70,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01012889
551420,188420,0.183686,51.574263,1,3,1,1,28-01-14,3,16:26,15,E09000016,5,0,6,30,0,-1,-1,0,0,4,1,2,2,0,0,1,1,E01002356
461937,409629,-1.065985,53.579598,14,3,2,3,28-10-14,3,10:50,211,E08000017,5,25,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01007630
321652,177256,-3.129864,51.488755,62,3,2,2,10-06-14,3,7:08,741,W06000015,6,0,6,30,8,4,6,0,0,0,1,1,2,0,0,1,1,W01001875
393831,451439,-2.095509,53.959002,12,3,2,1,10-11-14,2,9:07,180,E10000023,5,33,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01027586
375396,358895,-2.369156,53.126634,7,3,2,3,10-12-14,4,19:03,129,E06000049,3,534,6,60,3,4,6,0,0,0,6,1,2,0,0,2,1,E01018443
330171,191894,-3.010097,51.621471,61,3,2,2,25-10-14,7,18:47,734,W06000020,3,4051,1,30,1,4,6,0,0,0,1,1,1,0,0,2,1,W01001505
331834,567232,-3.067026,54.995006,98,3,1,1,09-07-14,4,19:00,917,S12000006,5,69,6,30,0,-1,-1,0,0,5,1,1,1,0,0,2,2,
598521,224931,0.883381,51.887527,42,3,2,2,05-06-14,5,23:05,455,E10000012,3,1124,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01021646
511870,210040,-0.37984,51.777809,41,1,2,1,09-01-14,5,18:28,434,E10000015,3,5183,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01023722
472905,173118,-0.952187,51.452308,43,3,2,1,24-01-14,6,7:41,472,E06000038,3,4,6,30,3,4,6,7201,0,0,1,1,1,0,0,1,1,E01016416
429216,566815,-1.544862,54.995087,10,3,2,1,29-06-14,1,17:18,148,E08000022,5,215,6,30,3,4,6,2022,0,0,1,1,1,0,0,1,1,E01008535
286340,71092,-3.604997,50.528466,50,3,2,1,21-05-14,4,8:40,585,E10000008,3,381,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01020217
516810,185430,-0.316487,51.555618,1,2,1,1,10-09-14,4,9:00,28,E09000005,3,404,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000608
330716,192685,-3.002382,51.62865,61,3,1,1,24-10-14,6,11:05,734,W06000020,3,4042,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,W01001505
432962,386759,-1.505989,53.376652,14,3,2,1,29-03-14,7,12:35,215,E08000019,3,57,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01007859
523730,251390,-0.19313,52.146907,35,3,2,1,06-05-14,3,7:35,395,E10000003,4,1040,6,40,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01018247
530130,158790,-0.134239,51.313293,1,3,2,1,24-06-14,3,13:15,20,E09000008,4,276,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01001015
611610,257973,1.093721,52.17936,37,3,3,1,11-09-14,5,12:25,413,E10000029,3,140,6,50,3,4,6,0,0,0,1,1,1,0,0,2,1,E01030083
442179,112985,-1.401393,50.914732,44,3,2,1,16-09-14,3,7:50,500,E06000045,3,33,6,40,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01032738
439633,557641,-1.38331,54.911932,10,3,2,2,03-02-14,2,11:55,150,E08000024,3,1018,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01008791
472683,409047,-0.903844,53.572991,14,3,2,1,08-08-14,6,12:28,211,E08000017,1,180,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01007559
546000,145490,0.087895,51.189931,46,3,1,1,16-12-14,3,7:30,538,E10000016,5,309,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01024427
430326,435936,-1.540844,53.81882,13,2,1,1,17-12-14,4,7:40,204,E08000035,3,61,3,40,0,-1,-1,0,0,4,4,1,2,0,0,1,1,E01011357
447380,413215,-1.285288,53.613343,13,3,1,1,05-08-14,3,12:16,206,E08000036,4,6474,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01011855
294770,89919,-3.491447,50.699299,50,3,3,1,20-06-14,6,17:45,581,E10000008,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01020011
617890,157880,1.122823,51.278316,46,3,2,3,09-05-14,6,12:53,531,E10000016,3,257,6,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024084
385547,345102,-2.216832,53.003019,21,3,2,2,12-05-14,2,13:30,253,E10000028,3,34,3,40,3,2,6,0,0,5,1,3,2,0,0,2,1,E01029602
346212,415676,-2.814947,53.634823,4,3,2,1,15-07-14,3,18:50,84,E10000017,3,59,6,30,3,4,4,5246,0,0,1,1,1,0,0,2,1,E01025513
529420,167130,-0.141389,51.388408,1,3,2,1,07-11-14,6,15:30,21,E09000029,4,272,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,E01004076
411050,286480,-1.83875,52.47611,20,3,2,4,03-06-14,3,8:42,300,E08000025,6,0,6,30,3,4,6,0,0,1,1,1,2,0,0,1,1,E01009342
413949,186709,-1.800107,51.579025,54,2,1,1,27-04-14,1,12:06,633,E06000030,4,4587,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01015581
506260,222135,-0.457415,51.88761,40,3,1,1,09-05-14,6,12:59,421,E06000032,3,5065,1,40,1,4,6,0,0,7,1,1,1,0,0,1,1,E01015728
330640,436270,-3.055037,53.818061,4,3,1,1,19-04-14,7,12:40,71,E06000009,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012737
536820,200370,-0.022194,51.685377,41,2,2,2,04-04-14,6,5:57,430,E10000015,3,121,3,40,3,4,6,165,0,0,4,1,1,0,0,1,1,E01023338
370139,165360,-2.430532,51.386441,52,2,2,1,19-07-14,7,4:14,611,E06000022,3,4,1,30,1,4,3,4,0,0,4,1,1,0,0,2,1,E01014379
